"datetime_UTC","datetime_MST","temp_1m","temp_2m","temp_3m","temp_4m","do_mgl_1m","do_sat_1m","do_mgl_4m","do_sat_4m","par_4m","atm_pressure_raw","atm_pressure_buoy","Battery_1m","Battery_4m","do_temp_4m","par_temp_4m"
2025-07-16 23:50:00,2025-07-16 17:50:00,17.365,16.3319444444444,14.4211111111111,13.545,8.07,117.893484837555,7.225,97.0858146918024,83.8,730.25129877,728.792921627543,3.5,3.49,13.624,13.466
2025-07-17,2025-07-16 18:00:00,17.374,16.5227777777778,14.325,13.558,8.173,119.438103266545,7.298,98.10942881423,77,730.14970707,728.69157794218,3.5,3.49,13.615,13.501
2025-07-17 00:10:00,2025-07-16 18:10:00,17.382,16.5227777777778,14.325,13.532,8.122,118.695991897372,7.329,98.4544432320187,68.9,730.25129877,728.79300687681,3.5,3.49,13.624,13.44
2025-07-17 00:20:00,2025-07-16 18:20:00,17.458,16.5227777777778,14.325,13.563,8,117.101795277252,7.389,99.3297852718826,61,730.25129877,728.793387869339,3.5,3.49,13.642,13.484
2025-07-17 00:30:00,2025-07-16 18:30:00,17.483,16.5227777777778,14.3410185185185,13.554,7.962,116.574575110933,7.33,98.4891187321479,55.5,730.45109578,728.992911311665,3.5,3.49,13.633,13.475
2025-07-17 00:40:00,2025-07-16 18:40:00,17.441,16.5227777777778,14.4050925925926,13.58,7.908,115.697390636026,7.382,99.2600754906277,48.5,730.34950408,728.891311901069,3.5,3.49,13.624,13.536
2025-07-17 00:50:00,2025-07-16 18:50:00,17.255,16.475,14.4691666666667,13.567,7.96,115.966271844552,7.373,99.0824602600611,43.4,730.54930109,729.089776731167,3.5,3.49,13.65,13.484
2025-07-17 01:00:00,2025-07-16 19:00:00,17.196,16.4272222222222,14.565,13.584,8.066,117.379290736025,7.363,98.9996185834329,37.3,730.45109578,728.991471372659,3.51,3.49,13.676,13.492
2025-07-17 01:10:00,2025-07-16 19:10:00,17.424,16.4272222222222,14.7561111111111,13.602,8.055,117.805560261653,7.362,99.0402286132898,32.7,730.34950408,728.891226674922,3.5,3.49,13.694,13.51
2025-07-17 01:20:00,2025-07-16 19:20:00,17.433,16.3322222222222,14.8519444444444,13.6455,8.118,118.68286399834,7.363,99.0953218049712,27.7,730.7490981,729.290067977459,3.5,3.49,13.72,13.571
2025-07-17 01:30:00,2025-07-16 19:30:00,17.475,16.1735185185185,14.8839814814815,13.6625,8.072,118.098655115288,7.348,98.9171968446503,23,730.8506898,729.391667509243,3.5,3.49,13.737,13.588
2025-07-17 01:40:00,2025-07-16 19:40:00,17.5,15.9187037037037,14.8199074074074,13.6495,8.091,118.423033974507,7.337,98.7266580700967,19.1,730.94889511,729.489802156622,3.5,3.49,13.746,13.553
2025-07-17 01:50:00,2025-07-16 19:50:00,17.492,15.855,14.7563888888889,13.68,8.082,118.2042462715,7.347,98.8733757979611,14.5,731.35187552,729.891938008203,3.5,3.49,13.746,13.614
2025-07-17 02:00:00,2025-07-16 20:00:00,17.424,15.8391666666667,14.6609259259259,13.724,8.134,118.710270085726,7.329,98.6601733185266,7.6,731.84967485,730.388402077464,3.5,3.49,13.781,13.667
2025-07-17 02:10:00,2025-07-16 20:10:00,17.441,15.7758333333333,14.4690740740741,13.7285,8.087,118.066910716611,7.482,100.729974311318,5.9,731.84967485,730.388487478669,3.5,3.49,13.825,13.632
2025-07-17 02:20:00,2025-07-16 20:20:00,17.416,15.8075,14.2775,13.837,8.134,118.673185839609,7.664,103.417242166837,5.2,731.95126655,730.489750733073,3.5,3.49,13.938,13.736
2025-07-17 02:30:00,2025-07-16 20:30:00,17.475,15.8868518518519,14.1178703703704,13.789,8.093,118.239733478028,7.525,101.446618989197,3.9,731.84967485,730.388658251136,3.5,3.49,13.746,13.832
2025-07-17 02:40:00,2025-07-16 20:40:00,17.475,16.0142592592593,14.0537962962963,13.6105,8.198,119.75670554074,7.35,98.676551040019,2.6,731.95126655,730.490047140142,3.5,3.49,13.633,13.588
2025-07-17 02:50:00,2025-07-16 20:50:00,17.483,16.0936111111111,14.0377777777778,13.5105,8.186,119.585196599144,7.34,98.3070285770457,1.6,732.04947186,730.588096586439,3.5,3.49,13.563,13.458
2025-07-17 03:00:00,2025-07-16 21:00:00,17.517,16.1411111111111,14.0377777777778,13.502,8.2,119.876064491044,7.336,98.2345994631148,0.5,732.04947186,730.588267356212,3.5,3.49,13.546,13.458
2025-07-17 03:10:00,2025-07-16 21:10:00,17.551,16.1411111111111,14.0377777777778,13.4885,8.167,119.462609943472,7.205,96.4373408226272,0.4,732.15106356,730.689827028055,3.5,3.49,13.563,13.414
2025-07-17 03:20:00,2025-07-16 21:20:00,17.509,15.9025,14.0858333333333,13.5275,8.123,118.696963303028,7.206,96.522391101849,0.4,732.24926887,730.787625373669,3.5,3.49,13.589,13.466
2025-07-17 03:30:00,2025-07-16 21:30:00,17.441,15.6002777777778,14.1338888888889,13.519,8.111,118.317681995435,7.226,96.7448169876371,0.2,732.44906588,730.98668178394,3.5,3.49,13.607,13.431
2025-07-17 03:40:00,2025-07-16 21:40:00,17.365,15.3458333333333,14.1338888888889,13.519,8.054,117.280138900764,7.218,96.6240693563972,0.1,732.55065758,731.087688412392,3.5,3.49,13.607,13.431
2025-07-17 03:50:00,2025-07-16 21:50:00,17.399,15.3775,14.1819444444444,13.5585,8.081,117.742047311481,7.21,96.5896905445432,-0.4,732.64886289,731.185868645924,3.5,3.49,13.668,13.449
2025-07-17 04:00:00,2025-07-16 22:00:00,17.382,15.4569444444444,14.2937962962963,13.558,8.039,117.054471226089,7.264,97.2844592322357,0.2,732.85204629,731.388560775066,3.5,3.49,13.65,13.466
2025-07-17 04:10:00,2025-07-16 22:10:00,17.331,15.3936111111111,14.5489814814815,13.5845,8.039,116.944423684495,7.274,97.490400783086,0.1,732.75045459,731.286915297855,3.5,3.49,13.659,13.51
2025-07-17 04:20:00,2025-07-16 22:20:00,17.289,15.2344444444444,14.6127777777778,13.654,8.038,116.808911619574,7.249,97.2936906905052,-0.1,732.85204629,731.388092628155,3.51,3.49,13.694,13.614
2025-07-17 04:30:00,2025-07-16 22:30:00,17.289,15.0911111111111,14.6127777777778,13.5975,7.984,116.008202565977,7.314,98.0279251568114,0.2,732.9502516,731.4861017621,3.51,3.49,13.668,13.527
2025-07-17 04:40:00,2025-07-16 22:40:00,17.213,15.0911111111111,14.6127777777778,13.6235,7.965,115.561111048744,7.315,98.1122142919918,0,732.85204629,731.38770983404,3.51,3.49,13.711,13.536
2025-07-17 04:50:00,2025-07-16 22:50:00,17.162,15.0911111111111,14.565,13.628,7.958,115.334252787474,7.259,97.3710122864448,-0.1,732.85204629,731.387452846782,3.51,3.49,13.676,13.58
2025-07-17 05:00:00,2025-07-16 23:00:00,17.128,15.0911111111111,14.5012037037037,13.65,7.996,115.817569135357,7.22,96.9095791197116,-0.3,732.75045459,731.285892825018,3.51,3.49,13.703,13.597
2025-07-17 05:10:00,2025-07-16 23:10:00,17.12,15.0911111111111,14.4371296296296,13.6365,7.925,114.785956482274,7.35,98.6385049109939,0,732.64886289,731.184463860044,3.51,3.49,13.737,13.536
2025-07-17 05:20:00,2025-07-16 23:20:00,17.078,15.1391666666667,14.4211111111111,13.711,8,115.768554155574,7.511,100.968218577847,-0.3,732.64886289,731.18425215324,3.51,3.49,13.79,13.632
2025-07-17 05:30:00,2025-07-16 23:30:00,17.001,15.2030555555556,14.4211111111111,13.815,7.949,114.873866604473,7.61,102.56690075041,0.1,732.44906588,730.984466367638,3.51,3.49,13.911,13.719
2025-07-17 05:40:00,2025-07-16 23:40:00,16.993,15.2663888888889,14.4211111111111,13.915,7.931,114.577841631903,7.747,104.632920001887,0,732.55065758,731.085814577631,3.51,3.49,14.024,13.806
2025-07-17 05:50:00,2025-07-16 23:50:00,17.001,15.2347222222222,14.4211111111111,13.85,7.886,113.963430877201,7.597,102.47211385908,-0.4,732.44906588,730.984466367638,3.51,3.49,13.868,13.832
2025-07-17 06:00:00,2025-07-17,17.001,15.1872222222222,14.4050925925926,13.8065,7.904,114.207283612369,7.493,100.956411723793,0.4,732.55065758,731.085854925657,3.51,3.49,13.851,13.762
2025-07-17 06:10:00,2025-07-17 00:10:00,16.968,15.1872222222222,14.3410185185185,13.776,7.862,113.520382528146,7.424,99.958307378971,0,732.55065758,731.085688475725,3.51,3.49,13.825,13.727
2025-07-17 06:20:00,2025-07-17 00:20:00,16.942,15.1872222222222,14.325,13.763,7.876,113.643727622284,7.416,99.8077931497873,0.2,732.64886289,731.183566206229,3.51,3.49,13.851,13.675
2025-07-17 06:30:00,2025-07-17 00:30:00,16.917,15.2030555555556,14.3410185185185,13.7935,7.867,113.468849164873,7.452,100.374768777731,-0.1,732.55065758,731.085431160503,3.51,3.49,13.868,13.719
2025-07-17 06:40:00,2025-07-17 00:40:00,16.849,15.2663888888889,14.4050925925926,13.8285,7.863,113.262460437949,7.626,102.81379526397,0,732.44906588,730.983699481245,3.51,3.49,13.938,13.719
2025-07-17 06:50:00,2025-07-17 00:50:00,16.798,15.2822222222222,14.4211111111111,13.95,7.859,113.065210313693,7.728,104.458298177357,-0.3,732.55065758,731.084830406646,3.5,3.49,14.042,13.858
2025-07-17 07:00:00,2025-07-17 01:00:00,16.705,15.2981481481481,14.4371296296296,13.937,7.839,112.568956051879,7.722,104.361679319856,0,732.44906588,730.982972216111,3.5,3.49,14.016,13.858
2025-07-17 07:10:00,2025-07-17 01:10:00,16.645,15.3618518518519,14.5012037037037,13.941,7.855,112.669108922252,7.714,104.277236577404,0.2,732.35086057,730.884660277443,3.5,3.49,14.024,13.858
2025-07-17 07:20:00,2025-07-17 01:20:00,16.594,15.3777777777778,14.4691666666667,14.0105,7.826,112.130274966562,7.71,104.385454743835,0.1,732.35086057,730.884402459166,3.5,3.49,14.05,13.971
2025-07-17 07:30:00,2025-07-17 01:30:00,16.501,15.3777777777778,14.4050925925926,14.002,7.807,111.619273316179,7.623,103.173864265639,-0.1,732.44906588,730.981940687238,3.5,3.49,14.059,13.945
2025-07-17 07:40:00,2025-07-17 01:40:00,16.492,15.3777777777778,14.3410185185185,13.8975,7.778,111.198422610605,7.533,101.731417049924,0.4,732.35086057,730.883886550505,3.5,3.49,13.946,13.849
2025-07-17 07:50:00,2025-07-17 01:50:00,16.458,15.4252777777778,14.3730555555556,13.811,7.761,110.90527516466,7.391,99.6481159463272,-0.1,732.15106356,730.684317751152,3.5,3.49,13.825,13.797
2025-07-17 08:00:00,2025-07-17 02:00:00,16.441,15.4727777777778,14.4050925925926,13.706,7.722,110.276698266997,7.335,98.6326604281291,-0.1,732.35086057,730.883628460025,3.5,3.49,13.772,13.64
2025-07-17 08:10:00,2025-07-17 02:10:00,16.441,15.4727777777778,14.3410185185185,13.6495,7.723,110.321866383343,7.226,97.0706285022673,0.1,732.15106356,730.684231734376,3.5,3.49,13.676,13.623
2025-07-17 08:20:00,2025-07-17 02:20:00,16.433,15.4727777777778,14.2775,13.6545,7.751,110.702769546773,7.089,95.2409548432551,-0.3,732.15106356,730.684191252402,3.5,3.49,13.703,13.606
2025-07-17 08:30:00,2025-07-17 02:30:00,16.518,15.4887962962963,14.23,13.567,7.755,110.978504168825,7.046,94.4902893053808,-0.3,732.04947186,730.583233039521,3.5,3.49,13.624,13.51
2025-07-17 08:40:00,2025-07-17 02:40:00,16.535,15.5528703703704,14.23,13.5105,7.763,111.133609940315,7.054,94.4771679130709,-0.4,732.04947186,730.583318998692,3.5,3.49,13.563,13.458
2025-07-17 08:50:00,2025-07-17 02:50:00,16.518,15.5688888888889,14.1819444444444,13.541,7.749,110.92371362709,7.109,95.3058854315011,-0.2,731.84967485,730.383836207574,3.5,3.49,13.607,13.475
2025-07-17 09:00:00,2025-07-17 03:00:00,16.458,15.5847222222222,14.1338888888889,13.5885,7.707,110.164463809692,7.238,97.125477288856,0,731.95126655,730.48492100203,3.51,3.49,13.676,13.501
2025-07-17 09:10:00,2025-07-17 03:10:00,16.484,15.6480555555556,14.1338888888889,13.5715,7.683,109.882879653275,7.298,97.8930957284856,0,731.95126655,730.485052501693,3.5,3.49,13.659,13.484
2025-07-17 09:20:00,2025-07-17 03:20:00,16.475,15.7119444444444,14.1819444444444,13.58,7.708,110.219081887753,7.282,97.6971879391987,0,731.95126655,730.485006985248,3.5,3.49,13.668,13.492
2025-07-17 09:30:00,2025-07-17 03:30:00,16.484,15.7758333333333,14.23,13.58,7.732,110.583681566982,7.221,96.878790057089,-0.1,731.95126655,730.485052501693,3.5,3.49,13.668,13.492
2025-07-17 09:40:00,2025-07-17 03:40:00,16.484,15.8391666666667,14.23,13.5715,7.671,109.757638375241,7.189,96.4715897875894,-0.1,731.64987784,730.184267520904,3.5,3.49,13.633,13.51
2025-07-17 09:50:00,2025-07-17 03:50:00,16.492,15.9505555555556,14.2775,13.545,7.685,109.961211950413,7.166,96.0919017944353,0,731.75146954,730.285696162323,3.5,3.49,13.598,13.492
2025-07-17 10:00:00,2025-07-17 04:00:00,16.475,16.0619444444444,14.3410185185185,13.5365,7.705,110.191880526825,7.106,95.2560328433387,-0.3,731.84967485,730.383618795794,3.5,3.49,13.607,13.466
2025-07-17 10:10:00,2025-07-17 04:10:00,16.458,16.1252777777778,14.4050925925926,13.532,7.713,110.250228281323,7.051,94.4957793735796,0.2,731.95126655,730.48492100203,3.51,3.49,13.624,13.44
2025-07-17 10:20:00,2025-07-17 04:20:00,16.39,16.0936111111111,14.5169444444444,13.5755,7.655,109.276591994736,7.048,94.5616658886157,-0.2,731.84967485,730.38318883852,3.51,3.49,13.65,13.501
2025-07-17 10:30:00,2025-07-17 04:30:00,16.407,16.0461111111111,14.6446296296296,13.554,7.642,109.130982100355,7.117,95.4411698689156,0,731.84967485,730.383274850149,3.5,3.49,13.607,13.501
2025-07-17 10:40:00,2025-07-17 04:40:00,16.39,16.0461111111111,14.772037037037,13.5495,7.621,108.791235479018,7.129,95.5924105336819,0.1,731.84967485,730.38318883852,3.5,3.49,13.607,13.492
2025-07-17 10:50:00,2025-07-17 04:50:00,16.382,16.0461111111111,14.9,13.528,7.603,108.515571219875,7.099,95.1440278036888,0.2,731.84967485,730.383148358968,3.5,3.49,13.607,13.449
2025-07-17 11:00:00,2025-07-17 05:00:00,16.373,16.0619444444444,15.0437962962963,13.532,7.502,107.067999291843,7.095,95.1120385310415,0.1,731.75146954,730.2850943029,3.51,3.49,13.598,13.466
2025-07-17 11:10:00,2025-07-17 05:10:00,16.305,16.1252777777778,15.234537037037,13.541,7.527,107.267369028534,7.134,95.6543027787332,0.1,731.75146954,730.284750161266,3.51,3.49,13.633,13.449
2025-07-17 11:20:00,2025-07-17 05:20:00,16.237,16.1891666666667,15.1391666666667,13.5975,7.443,105.914679649954,7.141,95.8701635432154,-0.1,731.75146954,730.284405858062,3.51,3.49,13.633,13.562
2025-07-17 11:30:00,2025-07-17 05:30:00,16.203,16.2372222222222,14.9322222222222,13.5755,7.355,104.585572908477,7.151,95.9568802866626,0.2,731.75146954,730.284233645835,3.51,3.49,13.659,13.492
2025-07-17 11:40:00,2025-07-17 05:40:00,16.203,16.2372222222222,14.6766666666667,13.5715,7.321,104.102104590477,7.217,96.833785979628,-0.2,731.75146954,730.284233645835,3.51,3.49,13.668,13.475
2025-07-17 11:50:00,2025-07-17 05:50:00,16.178,16.2847222222222,14.5169444444444,13.6015,7.225,102.681514044036,7.187,96.4964597611322,0.9,731.75146954,730.284106993402,3.51,3.49,13.676,13.527
2025-07-17 12:00:00,2025-07-17 06:00:00,16.109,16.3480555555556,14.4211111111111,13.6105,7.259,103.01085646737,7.175,96.354912497097,1.2,731.75146954,730.283757319205,3.51,3.49,13.694,13.527
2025-07-17 12:10:00,2025-07-17 06:10:00,16.101,16.4113888888889,14.4211111111111,13.637,7.189,101.985800380619,7.149,96.0498709674805,1.6,731.84967485,730.381725095515,3.51,3.49,13.729,13.545
2025-07-17 12:20:00,2025-07-17 06:20:00,16.067,16.4272222222222,14.4211111111111,13.6325,7.166,101.584707230127,7.102,95.4087658455509,2.9,731.84967485,730.381552698329,3.51,3.49,13.72,13.545
2025-07-17 12:30:00,2025-07-17 06:30:00,16.033,16.379537037037,14.4050925925926,13.628,7.192,101.863717799306,7.2,96.7018155586968,3.9,731.95126655,730.482768139357,3.51,3.49,13.729,13.527
2025-07-17 12:40:00,2025-07-17 06:40:00,16.007,16.1887962962963,14.3410185185185,13.676,7.094,100.43339392863,7.206,96.9007396490275,4.4,731.84967485,730.381248369199,3.51,3.49,13.764,13.588
2025-07-17 12:50:00,2025-07-17 06:50:00,15.939,16.3319444444444,14.3730555555556,13.6935,7.114,100.553808127542,7.178,96.5485608422239,4.4,731.95126655,730.482291122796,3.51,3.49,13.781,13.606
2025-07-17 13:00:00,2025-07-17 07:00:00,15.939,16.5544444444444,14.4211111111111,13.6935,7.11,100.497269579256,7.2,96.844474514351,4.6,731.95126655,730.482291122796,3.51,3.49,13.781,13.606
2025-07-17 13:10:00,2025-07-17 07:10:00,15.905,16.6811111111111,14.4211111111111,13.7455,7.18,101.411829871336,7.292,98.1966501996495,5.4,731.95126655,730.482118508564,3.51,3.49,13.807,13.684
2025-07-17 13:20:00,2025-07-17 07:20:00,15.845,16.6652777777778,14.4211111111111,13.715,7.221,101.872590721568,7.315,98.4528930082935,5.3,731.84967485,730.380426049979,3.51,3.49,13.807,13.623
2025-07-17 13:30:00,2025-07-17 07:30:00,15.811,16.4906481481481,14.4371296296296,13.728,7.25,102.220219270598,7.304,98.3470796066498,19.2,731.75146954,730.282245215981,3.51,3.49,13.798,13.658
2025-07-17 13:40:00,2025-07-17 07:40:00,15.802,15.9821296296296,14.5012037037037,13.7065,7.227,101.875996327132,7.253,97.6131981739516,27,731.75146954,730.282199499963,3.51,3.49,13.755,13.658
2025-07-17 13:50:00,2025-07-17 07:50:00,15.794,15.9030555555556,14.5172222222222,13.6805,7.212,101.646862576081,7.208,96.9508851287795,34.1,731.75146954,730.282158861114,3.51,3.49,13.703,13.658
2025-07-17 14:00:00,2025-07-17 08:00:00,15.794,15.9669444444444,14.5331481481481,13.602,7.227,101.872773870434,7.23,97.0889307087223,38.1,731.64987784,730.180771150824,3.51,3.49,13.633,13.571
2025-07-17 14:10:00,2025-07-17 08:10:00,15.811,16.0302777777778,14.5968518518519,13.545,7.255,102.290715973543,7.104,95.2609776880139,43.1,731.75146954,730.282245215981,3.51,3.49,13.589,13.501
2025-07-17 14:20:00,2025-07-17 08:20:00,15.828,16.1891666666667,14.6127777777778,13.497,7.234,102.032330287201,7.068,94.6757061745072,47.9,731.75146954,730.282331560699,3.51,3.49,13.563,13.431
2025-07-17 14:30:00,2025-07-17 08:30:00,15.802,16.3322222222222,14.6127777777778,13.493,7.339,103.45481348344,7.107,95.1895390003779,53.8,731.75146954,730.282199499963,3.51,3.49,13.563,13.423
2025-07-17 14:40:00,2025-07-17 08:40:00,15.819,16.3322222222222,14.6127777777778,13.502,7.299,102.928987256042,7.097,95.0748879682297,60.3,731.75146954,730.282285850054,3.51,3.49,13.581,13.423
2025-07-17 14:50:00,2025-07-17 08:50:00,15.802,16.1416666666667,14.565,13.5105,7.307,103.003722867352,7.084,94.9189387652221,64.8,731.75146954,730.282199499963,3.51,3.49,13.624,13.397
2025-07-17 15:00:00,2025-07-17 09:00:00,15.768,15.9511111111111,14.5331481481481,13.5325,7.288,102.659940682418,7.296,97.8080666542218,72.7,731.75146954,730.282026769327,3.51,3.49,13.607,13.458
2025-07-17 15:10:00,2025-07-17 09:10:00,15.725,15.9511111111111,14.5968518518519,13.5365,7.717,108.58628583187,7.327,98.2190634650299,80.2,731.84967485,730.3798163306,3.5,3.49,13.624,13.449
2025-07-17 15:20:00,2025-07-17 09:20:00,15.691,15.9986111111111,14.6127777777778,13.5145,7.749,108.970847755627,7.39,99.0280611067056,87.3,731.75146954,730.281635435062,3.5,3.49,13.65,13.379
2025-07-17 15:30:00,2025-07-17 09:30:00,15.717,16.0619444444444,14.6287962962963,13.5365,7.721,108.638591905129,7.465,100.082691956448,96.2,731.75146954,730.281767597211,3.5,3.49,13.633,13.44
2025-07-17 15:40:00,2025-07-17 09:40:00,15.691,16.1252777777778,14.6928703703704,13.5105,7.771,109.265193648837,7.417,99.3672798112601,103.6,731.84967485,730.379643484762,3.5,3.49,13.581,13.44
2025-07-17 15:50:00,2025-07-17 09:50:00,15.691,16.0936111111111,14.6608333333333,13.519,7.791,109.561475656742,7.418,99.4133557023297,110.3,731.75146954,730.281635435062,3.5,3.49,13.589,13.449
2025-07-17 16:00:00,2025-07-17 10:00:00,15.725,15.9984259259259,14.6127777777778,13.532,7.796,109.712989683063,7.453,99.9116676524369,118.6,731.75146954,730.281808257706,3.5,3.49,13.633,13.431
2025-07-17 16:10:00,2025-07-17 10:10:00,15.751,15.8076851851852,14.6127777777778,13.5275,7.796,109.759996396147,7.238,97.006309772421,126.8,731.84967485,730.379948479406,3.5,3.49,13.624,13.431
2025-07-17 16:20:00,2025-07-17 10:20:00,15.768,15.5688888888889,14.7083333333333,13.593,7.809,109.983699177918,7.26,97.444861101036,134.8,731.84967485,730.380034871547,3.51,3.49,13.659,13.527
2025-07-17 16:30:00,2025-07-17 10:30:00,15.811,15.3618518518519,14.8199074074074,13.5845,7.809,110.070939662214,7.279,97.6672979647549,141.2,731.95126655,730.481641069798,3.51,3.49,13.659,13.51
2025-07-17 16:40:00,2025-07-17 10:40:00,15.845,15.2981481481481,14.8839814814815,13.5715,7.804,110.112600466853,7.271,97.5585764850618,144.1,731.75146954,730.282417895268,3.51,3.49,13.668,13.475
2025-07-17 16:50:00,2025-07-17 10:50:00,15.828,15.4730555555556,14.8519444444444,13.628,7.812,110.153926358829,7.22,96.9705728769055,155.1,731.95126655,730.481727438091,3.51,3.49,13.703,13.553
2025-07-17 17:00:00,2025-07-17 11:00:00,15.811,15.7275925925926,14.772037037037,13.5885,7.845,110.563166026792,7.16,96.0660800852337,149.7,732.04947186,730.579649201335,3.51,3.49,13.676,13.501
2025-07-17 17:10:00,2025-07-17 11:10:00,15.768,15.9824074074074,14.6446296296296,13.624,7.814,110.054120294052,7.21,96.841321849827,172.6,731.84967485,730.380034871547,3.51,3.49,13.703,13.545
2025-07-17 17:20:00,2025-07-17 11:20:00,16.007,16.0461111111111,14.4213888888889,13.5975,7.746,109.679185314942,7.214,96.8503693944541,174.2,731.75146954,730.283240104143,3.51,3.49,13.668,13.527
2025-07-17 17:30:00,2025-07-17 11:30:00,16.127,16.0461111111111,14.2139814814815,13.632,7.617,108.11838289628,7.227,97.0868907380653,176.2,731.84967485,730.381856901341,3.51,3.49,13.676,13.588
2025-07-17 17:40:00,2025-07-17 11:40:00,16.195,16.0461111111111,14.1499074074074,13.5715,7.63,108.462288258305,7.426,99.6243794296759,168.2,731.84967485,730.382201512392,3.51,3.49,13.668,13.475
2025-07-17 17:50:00,2025-07-17 11:50:00,16.263,16.0936111111111,14.3255555555556,13.58,7.623,108.537025234577,7.302,97.992990123733,172.3,731.75146954,730.28453752249,3.51,3.49,13.685,13.475
2025-07-17 18:00:00,2025-07-17 12:00:00,16.297,16.1252777777778,14.5491666666667,13.593,7.634,108.77344759139,7.163,96.155734609121,174.7,731.75146954,730.284709663394,3.51,3.49,13.65,13.536
2025-07-17 18:10:00,2025-07-17 12:10:00,16.365,16.0619444444444,14.6769444444444,13.58,7.603,108.490752393155,7.207,96.7180183056791,188,731.75146954,730.285053824031,3.5,3.49,13.676,13.484
2025-07-17 18:20:00,2025-07-17 12:20:00,16.399,16.0936111111111,14.8525,13.6065,7.611,108.730478466035,7.216,96.9373812951332,196.4,731.45008083,729.984441040054,3.5,3.49,13.703,13.51
2025-07-17 18:30:00,2025-07-17 12:30:00,16.416,16.1411111111111,15.0437962962963,13.654,7.611,108.754809032736,7.279,97.8743995288973,207.2,731.55167253,730.085915147412,3.5,3.49,13.72,13.588
2025-07-17 18:40:00,2025-07-17 12:40:00,16.45,16.1411111111111,15.234537037037,13.6325,7.635,109.162624956833,7.348,98.7408237537496,219.1,731.64987784,730.184095625869,3.5,3.49,13.72,13.545
2025-07-17 18:50:00,2025-07-17 12:50:00,16.526,16.0461111111111,15.4255555555556,13.6495,7.636,109.370684426667,7.265,97.6761873947204,225,731.55167253,730.086471188436,3.5,3.49,13.676,13.623
2025-07-17 19:00:00,2025-07-17 13:00:00,16.594,15.9669444444444,15.5847222222222,13.5845,7.576,108.685520071605,7.218,96.9160856313318,223.4,731.45008083,729.985426438977,3.5,3.49,13.642,13.527
2025-07-17 19:10:00,2025-07-17 13:10:00,16.628,16.0302777777778,15.6480555555556,13.5455,7.573,108.767342146,7.205,96.6967891480092,230.9,731.15207851,729.688192445873,3.5,3.49,13.607,13.484
2025-07-17 19:20:00,2025-07-17 13:20:00,16.679,16.0936111111111,15.6638888888889,13.5325,7.591,109.130240034814,7.279,97.6478693019767,229,731.25028382,729.786458503267,3.5,3.49,13.607,13.458
2025-07-17 19:30:00,2025-07-17 13:30:00,16.705,16.1411111111111,15.4887037037037,13.5235,7.531,108.343009565438,7.387,99.0901628405449,235.7,731.15207851,729.688580937845,3.5,3.49,13.607,13.44
2025-07-17 19:40:00,2025-07-17 13:40:00,16.713,16.1411111111111,14.787962962963,13.5495,7.601,109.32306280994,7.338,98.4495766710397,234,731.45008083,729.986027134218,3.5,3.49,13.633,13.466
2025-07-17 19:50:00,2025-07-17 13:50:00,16.773,16.2366666666667,14.5169444444444,13.5625,7.656,110.301973361023,7.293,97.9152240170357,238.6,731.15207851,729.688923850248,3.5,3.49,13.65,13.475
2025-07-17 20:00:00,2025-07-17 14:00:00,16.925,16.3322222222222,14.3732407407407,13.589,7.653,110.571739867434,7.298,97.9999490943418,242.8,731.45008083,729.987096060457,3.51,3.49,13.703,13.475
2025-07-17 20:10:00,2025-07-17 14:10:00,17.001,16.3322222222222,14.1817592592593,13.637,7.673,111.087352186326,7.563,101.710556852068,236.3,731.15207851,729.690072443596,3.51,3.49,13.755,13.519
2025-07-17 20:20:00,2025-07-17 14:20:00,17.044,16.3797222222222,14.1338888888889,13.702,7.739,112.130300920579,7.728,104.067304336836,237.2,731.25028382,729.788297830668,3.51,3.49,13.807,13.597
2025-07-17 20:30:00,2025-07-17 14:30:00,17.145,16.4272222222222,14.1338888888889,13.759,7.712,111.964026582843,7.615,102.662403558818,232.7,731.35187552,729.890194637718,3.51,3.49,13.851,13.667
2025-07-17 20:40:00,2025-07-17 14:40:00,17.145,16.4272222222222,14.1338888888889,13.78,7.705,111.909786011146,7.513,101.377758994889,221.5,731.05048681,729.589408283615,3.51,3.49,13.859,13.701
2025-07-17 20:50:00,2025-07-17 14:50:00,17.128,16.475,14.2775,13.7675,7.735,112.288788201143,7.466,100.700991041477,230.7,731.15207851,729.690711448588,3.51,3.49,13.877,13.658
2025-07-17 21:00:00,2025-07-17 15:00:00,17.086,16.5386111111111,14.4690740740741,13.7675,7.785,112.945731871285,7.478,100.891531162224,216.5,730.94889511,729.487722951025,3.51,3.49,13.851,13.684
2025-07-17 21:10:00,2025-07-17 15:10:00,16.968,16.6019444444444,14.6609259259259,13.7845,7.831,113.327293581344,7.48,100.95713288216,206.1,730.94889511,729.487129241579,3.51,3.49,13.859,13.71
2025-07-17 21:20:00,2025-07-17 15:20:00,16.9,16.5702777777778,14.7563888888889,13.841,7.865,113.685923185837,7.485,101.181121033942,47.9,730.7490981,729.28738952629,3.51,3.49,13.911,13.771
2025-07-17 21:30:00,2025-07-17 15:30:00,17.035,16.5227777777778,14.8199074074074,13.8755,7.838,113.622903037415,7.485,101.25934361947,191.4,730.7490981,729.288068862777,3.51,3.49,13.998,13.753
